record_no,sequence_crc64,length_aa,exact_sequence_source,uniparc_id,uniprot_accessions,taxon_id,organism,domain,phylum_or_kingdom,HXXXD_present,C_H_D_cooccur,both_motif_proxies,contains_noncanonical_residue,crc,y_pred,new_y_pred,new_rank
1808,B4BCBD253788737B,144,UniProtKB/TrEMBL (unreviewed representative),UPI00001319A4,A0A023YPU9;A0A069UAI2;A0A079XXU8;A0AAN4AGP0;A0A027WFP6;N4NIB5;A0AAN3W907;T7WT68;E7ID91;T8X9R2;A0A9P2SSB0;W0ZKH3;A0A026TMK3;A0A7U6AKL2;I2XFS2;B1ITW6;G4PNU2;A0A028KCD8;A0A080AE79;A0A025F9L3;A0A070YP63;A0A070U8L9;H5BZC7;A0A024ZXS9;T8SHG7;N4A270;A0A017HZZ5;A0A079JWF0;A0A075JDN1;A0A6M6PCF0;N3BB04;A0A026E6J5;A0A1X3KVD2;A0A079CD74;A0A6H2GJK4;A0AAE6EAC7;A0A5F1F767;N1SE00;A0A026C6W2;A0A028LDX0;A0A070SWN0;A0A5W6BKL1;V4DIR7;A0A031PN11;M8SJS9;A0A064SRR2;N3AYE6;A0A070MSX1;A0A069Z3Z5;A0A078UWP6;F9QYZ6;A0A074CXA8;A0A1R1UV67;I3A9K1;I2HYK1;V6FC79;A0A6L7DMR5;T9Y9G7;U6NHU0;A0A659LKI2;I1BEZ6;K4Y7F7;A0A029JBX6;A0A7U8RXR9;A0A073X738;A0A078WFS7;A0A656P851;V6N366;M8TRM7;A0A070LL43;A0A064IK67;T8X1U6;G5X1L9;T9IVY9;A0A028RD65;A0A1J0HI76;N4C5F9;A0A025YIQ3;N4DM79;U0M3I8;V8F2Y0;F4LYM9;H4ZMF4;A0A026BS97;L2CH34;S1J3H5;A0A027YPG8;L4C5V4;N3NXQ2;A0A071CLI2;H5R2V7;V6FS07;A0A1L8ZYC9;W1BID1;G2BH34;E0J0A5;A0A070WJ02;A0A0E0XRT5;H5IBV7;A0A070CDD0;N2J4C5;A0A026YD53;N4B2Q4;A0A025C8T1;A0A2A2XIT2;G5ZF77;K5GJ71;A0A0P8CZN0;V6NXM4;A0A073VYQ1;M7UGN4;A0A026YPJ4;I4NE37;A0A078VT40;A0A4S5WNK6;A0A8E0G0Y9;M5ICF6;N3J777;A0A026FYT3;A0A080EHB2;A0A5Q3TG42;A0A3W2RDW0;A0A025DYA3;T7HHK1;A0A028SDD2;C1NAY3;H5NXY4;A0A1X3HW58;A0A9Q6V395;A0A071A0T8;J7RXI9;A0A6I4KKH2;U0AIZ3;A0A080BBV7;A0A4P8C7T2;N2LLK2;A0A029HL00;A0A028NQA8;A0A028ALW8;A0A080ELU0;E9XRU1;G5ZUU4;A0A029L3G1;N4CUB6;A0A026A6E3;A0A071AQ89;A0A071D653;H5H0B4;B7NSQ6;A0A073QA44;A0A080HYL9;A0A1Z3ZHI2;A0A028CEN9;A0A069YP44;A0A979H2H4;A0A028DTM2;A0A073R3R2;L2ZW08;L2AE66;L4K0P2;T7PSY8;T7X7Y4;C4VWE8;I2X003;D6IH35;G2F7W3;A0A365Q7Y0;L2VEH6;L4MPN7;M9HHS2;M8PEL9;N3C402;B3WJ26;C6UK91;A0A0G3HSX9;G2A7L0;A0A1X3L9M7;K3J1G2;A0A8A5IEG5;T7F1D7;A0A8E0I220;A0A069T3T8;A0A659K7L0;A0A7D4MAW9;A0A027UZ78;H5PCQ6;A0A029M0N7;A0A070K9D3;N3QA11;A0A064Q7W9;A0A070GQ91;A0A064M2R6;A0A028PZ31;N3DZM8;M8L1W9;A0A027TPH7;N6WG23;A0A031NN43;H5Q954;L3X9W5;A0A0G3KAC2;N2ITF4;M9AKC8;N3RL19;H5A5A8;V2ZTK1;A0A073PR18;A0A073U9Y0;A0A026GF77;A0A1X8VQP3;L1WYG8;M9AH68;A0A074C4N0;A0A028LFV5;A0A078XW89;A0A026KKW3;T6M471;A0A829FKC1;Q2M6L0;H4USE4;A0A829CL17;A0A7U8QZ52;L2B6R5;N3QWX5;A0A023Z6D4;A0A025F6H1;N2D9Z3;A0A8A5ITB6;I4UK82;T7Q320;N2NXI0;A0A026QFB3;N3EI37;N2MRU4;G2B2V2;N4RRB7;A0A079J276;A0A2S1VT96;L4PMK5;U5SRN8;K0BCZ5;A0A029JZ29;G0DBU6;L4HYS1;C6ED30;U7BW11;L4PSJ2;A0A0F6GVR9;A0A4P8AMC7;N2JQW9;A0A070QTC8;A0A074EF16;L2DPS7;L3I3D5;A0A079A5N7;V6PW78;A0A080IAK4;L3U2C1;W1GC05;A0A556YGL6;T9F7Q4;H5GKV6;A0A027VX30;E6B404;N3DAY2;V0ZUA7;A0A073F531;A0AAN3NIE2;A0A070I830;A0A0B5JSY4;A0A064KE84;E7IWU9;W0KP33;A0A069WU01;A0A070IZ01;A0A8A5HJY3;A0A031NBA4;V8FL92;A0A142V4K7;A0A026SLU1;V5E3E3;A0A1X3IDA6;U1HCM3;H5CE76;U1HWK4;W1DBD3;A0A222QUF0;I0VXQ5;A7ZUW3;A0A025DID6;A0A026FEE1;L1YED4;A0A387D339;A0A026MI73;A0A080D2Q5;I4QUD6;N4NUX4;A0A1R1T1J1;T6CWC9;L2AIH4;S1ESY6;A0A7U8N8X1;N3N746;F1ZQK9;A0A079DTU1;C5WBX4;L3UGD5;L5AQ65;A0AB33Y1M2;E1HIA6;H5M940;A0A062YJY9;F4UW93;K4Y0K7;T6UPV6;L2BF38;U5M607;A0A029L6P2;A0A073S701;A0A027T426;A0A073ZQZ7;I4PRK9;H5CVB1;A0A073RY72;A0A3W4P0P5;L8C3S2;A0A028MGU6;L3UUK2;H5ISH5;A0A026Q8M7;V0ACE3;A0A3D8XHN6;A0A0A7L6I4;A0A028NC08;A0A078YT18;A0A5F1H6B9;H5KMD4;I4Q914;A0A031NV42;A0A0F6S6B2;H5BIN6;X7JLW9;I2RRX3;A0A5C0FRT9;F7N498;L3L9F0;T7EWA5;T8C310;T8FY36;D7YIY1;A0A1R1UBP2;N2FPE3;A0A4Z0I771;E7HCZ2;G5WDP2;H5DBI5;V1BCH9;A0A028CTG5;A0A028U877;T7CA71;A0A0E1T528;N4F9Y2;W1ST33;K5H6E4;A0A017J726;A0A078Y6T9;A0A8E0KT13;N3ASP8;N4CNR6;U0BR17;A0A7G7L4E8;A0A349FUD1;A0A071BHU9;A0A073QGQ9;H5QML8;L1YFM2;A0A070T162;M9HRF4;T7MRC2;A0A7Z6M2Z5;B3I3D1;E8Y4R1;A0A070GFE1;M8U0L2;N2SC03;A0A330ZI48;I0ZLA3;W1C611;G5UG02;A0ABD7FFK1;V2ZWJ7;A0A0N7HCL3;A0A125XAK1;L2E3B6;A0A659LXV3;E9W1C4;E9YWR5;A0A080EV15;W8ZS89;A0A0H3MN67;K3HPI9;A0A0E1ADA2;H5B304;A0A079HAC2;A0A070BZK4;A0A0H3XCC3;C9QUA4;A0A073TN54;A0A829AJY9;A0ABM9FAE1;A0A026ILM4;H4V918;V4VMC6;G2BXQ3;A0A074EGJ5;A0AAN3IUB4;G5UZQ0;A0A070UT70;H5DSS0;A0A028AXC7;A0A025EYM8;A0A064JPN4;F8YNN5;D8B5R8;S1MAG5;H4VPI2;I2WGN0;U9XUG4;A0A0E1H2C0;N2S0M1;G5YVC5;L4AA34;N4R563;A0A024ZWI8;M9JBA2;A0A071FDN8;A0A2S1VAV9;V0X514;S0SPT5;M2M911;A0A5B7PKR5;A0A027C7C8;G2AP01;A0A0E0U6L3;K3KE10;L1WZW9;H5HFU0;A0A192CFQ1;K4UV21;N4GEQ8;A0A5K7WJC9;L0M9V0;I4S7N9;A0A025ZJI0;A0A028DIZ4;I4PWA2;M9HES2;V0SB23;A0A0K9TK12;S1LGI2;A0A028R728;A0A069X3P0;N4CVQ4;A0A070MNY5;A0A071GK18;A0A0E0VEF9;A0A026K9T5;I4QWC1;A0A080AEH0;A0A070Q2G3;A0AAP7VR91;L4F658;A0A074U9D7;A0A070Z7I0;A0A069XRM7;A0A073RDU3;A0A025AV78;A0A025SNE5;M9GHF1;N4HUD1;A0A079IPD4;M5HWJ4;T9LVV4;A0A7U9LNW6;K4VP26;D6I3X5;A0A071F1B7;B3IGT6;M7UVD7;H4W4M2;N4EXS5;A0A5V7SFD0;B7LB36;H5HXT1;M8LTB4;A0AAD1GG27;N4AXU3;A0A074IVV1;A0A829JU45;A0A026Q1N3;A0A025T6A2;H5JA29;A0A025U5Q4;D8EDA2;L1Y8S0;I2Y3X8;H5RHS9;A0A027Z5N0;M5HLV8;N3INZ6;M9FW76;A0A028MYT1;A0A070V6C3;I2TPD8;A0A074BDP6;A0A0A7JDG3;A0A7U8M9H3;G5WM08;A0A029JXY7;A0A028TRP2;H5LEU4;B2N275;U9VL76;K0ARS1;A0A026RI42;A0A028UVP5;A0A071FJS7;A0A028BXY0;N2GAB2;A0A027UWU1;A0A026VNH4;A0A0C3MXL2;A0A028QAY1;A0A099YQP3;A0A080B1H9;L4RKY9;T9JYK8;A0A9P2VTM2;N3BZ33;A0A073TES9;A0A079B0V0;M9DHZ0;A0A7H1FMI0;A0A826ICC3;A0A1R1TED4;L3FMJ8;A0A7W4PTA3;A0A7B5MGP7;T9N9Q4;I2ZK77;G5VHE8;H5N246;H5FMY3;N3F4F4;T8ZDI3;E7UI81;T9TPG8;A0A079D059;P16691;H5G5M1;A0A026XB03;A0A025D4I2;H4Z4K4;A0A4U9LXE7;E3PD13;E2X289;N1SS80;A0A066QQA6;T9T186;M8NHS0;I2R8E5;A0A064MIC9;A0A029PTU2;I2RDX6;L8CDU8;M7VY68;N4GE23;L3XMU9;H5EAG5;V8RR65;T7THC4;T8N164;M8XCU2;A0A070WYB8;T9J008;G2CT02;A0A3W4ADF0;N2EFR5;M8XNE7;A0A029QMF2;A0A5F1GQ11;T9ANL7;A0A028BP72;A0A028S727;L1ZGB2;A0A064IC52;A0A0E1M4J4;M8PVR8;A0AAE6AAG2;A0A3R0HXC9;A0A4P8BJQ3;A0A5F1F4Y5;E0MHL0;M8S9C9;N3F1E9;A0A070K787;A0A079Z5W2;A0A097GDJ0;A0A070Y2V7;B1XCX8;N3NPI3;A0A026H5D5;M8N748;L4ZWX8;A0A025AHU3;A0A064SG84;E9WY98;A0A026HD16;A0A074GJ79;V2Q3A6;N3SES4;M8XFE4;A0A078XC15;H4WIW7;G5VX71;A0A028NXH6;A0A833KUL6;N2QB86;A0A028QZC7;A0A0B4KWD2;B6I5W5;A0A064P3J5;N4F9Y9;L4MNJ6;A0A028FE08;A0A0B4JR27;H4FRU4;A0A080CS98;D2NFL4;A0A070FBB2;A0A7U8SZJ7;A0AAD0K5Y0;A0A8F9I2X0;E9TK49;A0A070F2G4;A0A070RAR8;H4XCV8;N4R720;A0A079AEF4;V5E4F5;A0A080GH85;D8AHW1;A0A4Y9I1F0;G5U5K2;T8Z7C4;V3HWI4;C8TMX8;U0ZF57;N2G0G2;N2MJL6;T5QWN7;A0A025B039;N2RPR4;H1F488;A0A828S0W8;A0A079BN02;N4B1Q1;A0A064MTR6;A0A3G4X673;N2D8F6;N3ZK05;A0A062ZTK8;L1VQS2;A0A071B2A8;W0L1D7;A0A0T5JMQ0;A0A142GXZ9;U3G4L7;A0A7U8R7H4;A0A0T5K518;U0BUC3;A0A071CBL5;A0ABY3S9J1;H5ESG1;A0A028H8M9;A0A027UKY3;A0A1Q8MEP1;A0A026PJ96;I2TWZ3;A0A064QT41;A0A070JB53;A0A7U8QPA7;U9ZB98;H1DRQ9;A0A833K561;A0A070GGG8;A0AA36L2P0;H5K786;A0A071GR15;A0A1R1URR7;A0A7L7XC40;M8Q8G4;N2LHR7;A0A0D6K968;B3XCL3;A0A025YPJ9;A0A079H811;A0A2U8YIP3;H5PT70;D7ZZM7;A0AAC9ZJY7;A0A1H0IH05;A0A025CRG4;K3T704;A0A028T8A7;A0A069ZE66;A0A2S8E8L9;A0A828UUV5;A0A8F9NDY3;N2D7V0;A0A074FHL6;A0A029FW07;M8Q4B3;A0A026JK57;A0A070NC43;H5MNH8;A0A062YMI5;L3W5Q8;L4FM68;A0A3R0G4A8;A0A025Y1P8;A0A026HGI8;L2D6I9;A0A070Z1U4;A0A8F9HAG7;A2UFN2;A0A079Y5F3;A0A070PGD7;G2CCG7;A0A064J6H2;A0A028M8A7;T9P0W5;M9DJZ7;A0A0M7MUW5;A0A236B2M9;V0T9S5;V0XI97;V6P737;A0A0E1ZRX9;L4ZF29;A0AA86XJD1;T6V399;I4RCW4;A0A8F8DKB1;T7YUM7;B1LPR2;A0A079EY51;S1IMP6;A0A070RTY4;A0A0E3MYX1;N2R333;N3PMD5;A0A079DDI1;N3CM57;U0AEY6;A0A071CWM6;T9I115;A0A064PK06;A0A027WUV6;H0QFV7;A0A080CBD2;A0A027ZW54;N3YZR6;A0A064NU96;A0A0A8UHD5;T6MKB7;A0A064RTL3;L3VX55;A0A029JW27;A0A079F1R0;F9I2Y6;T9UZ06;A0A029GMK0;A0A071FYK2;A0A080H6N5;A0A140NFB2;S0UZA5;A0A079GNV2;A0A0E2U5C6;L4HE66;A0A026JX71;A0A070FS32;A0A5F1EAP5;H5NHX2;U5B800;L1X3U9;A0A017MBT3;A0AAN4NQU0;I2YEG8;A0A026VC22;A0A070J3Q3;A0A070MP71;L1ZNJ7;L1VTY1;K4VU74;M8ZP00;I6GD64;A0A070BNZ7;A0A071AD66;L1ZAW5;A0A027VR50;A0A028KMA5;A0A862ZP26;K4XI62;A0A062ZZC1;A0A074A729;A0A8H0XI10;A0A1S9JJC9;W1BZD4;F9CPS8;A0A0N1WWF2;N2MLY8;A0A079G0A2;S1KRM0;A0A7H8SQJ9;A0A0A7NQB5;A0A029NM72;G5Y4T1;M8KTK2;G0F4Q0;M4JJG2;M7UF13;A0A026UDE4;C5A187;N3YPV4;V1BSK9;A0A071H9Y2;A0A074BJA0;G5YAH8;A0A078WZ37;V1A7X4;A0A063AJD0;T9SQR3;A0A074G625;A0A080J5J6;L5FN75;A0A510H6K9;F4VM82;A0A078V5A2;H1FJ30;M8Y894;E9WK03;A0A080H410;N3N4W2;K4Y250;A0A062Y522;A0A079ZN91;L3LTW8;A0A073SRU7;A0A402ZT80;X7PLB3;M8SJ34;E1IVA2;I2XLM6;D3GTX3;T7IYS0;A0A026I6N3;A0A5F1H2A0;A0A8B3KGU9;A0AAN1SAC4;S1BDP9;N3K1Y6;U9Y3H4;A0A074CVU3;V0X108;S1CF45;X7JXJ9;A0A1X3J9P3;C8ULU2;A0A069TX75;G1ZS04;A0A1N7VC72;S1F5D2;H5JRQ6;A0AAD2UBT4;M8JQV0;A0A5C0L655;N3JSF9;N1NES7;B3HJP4;J9ZU68;A0A8A5GPE9;M9KS69;A0A028SVY7;N1T6U1;A0A070KXH5;A0A829DNY2;A0A079BBX8;A0A0X8TYW8;G1ZD55;J7QYT7;A0A025F221;L3EKQ1;E1I8S5;N4EFT9;V4FB08;T2G4M2;N4GDC4;W3UWG5;A0AAD2ZBG3;A0A5A4SV19;L3R5U7;A0A029FT58;A0A0E0Y559;H5LV03;L1VPN5;T6KKS6;A0A7U9B8C2;N3D9N9;M8RMV7;A0A017J555;A0A0H4S1Y9;I2UGL0;M8V101;M9K5P9;V0TTC3;A0A026JJP7;A0A025JCX1;A0A026NS77;N3RH71;A0A025GC75;A0A031MZ71;K3QHE4;A0A5A7D3C6;A0A026V3V7;A0A064RAL9;L4W5I7;N4MWI0;A0A069W5J9;A0A069Y498;A0AA92GE73;U0D5M5;M8KC87;A0A024LHJ2;A0ACC5TYD2;A0A079EQP0;A0A028CAC4;M2M736;T8F7M3;L2BVK9;A0A078ZV74;A0A659KEF4;A0A7Z8DP51;A0A029LND3;M8MJG6;A0A073XRC8;A0A074DXL0;A0A073SUX2;A0A399ATE0;A0A1S0UNE3;M8X1L1;H5L205;A0A073G469;N4MNT3;A0A025RND8;L3KQT3;A0A828R4H6;F4TNZ6;V0SHB1;G5XKP5;A0A064JBG3;A0ACD5GI53;L3EMJ3;A0A088M8B3;A0A7U5RJD4;L2CR12;A0A385WV04;D8BS47;A0A078UR46;V0A071;A0AAE6AI33;C8U021;A0A026XLN3;A0ABC8A0Y0;L2VR02;A0A079FB49;A0A074CRD5;A0A027WDR0;A0A028AI84;I2V7C6;A0A5R8U4Y6;A0A029PY83;I4JER4;V0Y643;G5TR03;A0A8F2TUY2;M9G1A1;A0A078ZR45;A0A5F1FFD2;A0A074HIM1;A0A070CWY9;F4NK91;A0A078W715;A0AA35FA04;L3VST7;N2KFD5;T7BVL6;A0AAD2VJN7,2,Bacteria,Unresolved,Unresolved,False,True,False,False,B4BCBD253788737B,0.994969666,0.9436622262001038,194
1176,805C6A1E291F3155,2497,UniProtKB/Swiss-Prot (reviewed representative),UPI0006BD5B91,A0A0M4L8I7;A0A0M4L8I7,240499,Calcarisporium arbuscula,Eukaryota,Ascomycota,True,True,True,False,805C6A1E291F3155,-0.00568833,0.9435584545135498,195
1232,B24DC3B1259E294E,2592,UniProtKB/Swiss-Prot (reviewed representative),UPI000F699C01,A0A3G9GQ29;A0A3G9GQ29,198730,Talaromyces verruculosus,Eukaryota,Ascomycota,True,True,True,False,B24DC3B1259E294E,-0.002433974,0.9433565735816956,196
1954,B9E3139B43D3A125,2620,UniProtKB/Swiss-Prot (reviewed representative),UPI0000E2AC8D,Q0CS88;Q0CS88,341663,Aspergillus terreus (strain NIH 2624 / FGSC A1156),Eukaryota,Ascomycota,True,True,True,False,B9E3139B43D3A125,-0.004161038,0.9428265690803528,197
1738,1EA0D0F91C78FDDD,5488,UniProtKB/TrEMBL (unreviewed representative),UPI00019602D3,A0AA44P6H1;A0A6M3ZII4;A0AAU8VC28;M1UFS7;A0A7Z2CD76;A0A1Z3CEK1;A0A3E1U566;A0AAE4BAC0;A0A7H8W2Y4;A0AAX1EWR5;A0A1V0AZE1;A0A410R7R3;A0A5Q3BIB6;A0A7G9PIK1;A0A270P572;O31782;O31782;A0A7Z1EDT7;A0A2V2R159;A0AAP5KYB9;A0A6H0H9F1;A0AAE2SJB0;A0A386VMG7;A0A2Z5P0R3,186817,Bacillaceae,Bacteria,Bacillota,True,True,True,False,1EA0D0F91C78FDDD,0.047009379,0.9425525069236756,198
1885,CB17C1804281EDFD,2521,UniProtKB/Swiss-Prot (reviewed representative),UPI000982C0F4,P9WEV0,1955450,Shuttle vector AtFAC9J20,Unresolved,Unresolved,True,True,True,False,CB17C1804281EDFD,-0.004770085,0.9424890875816344,199
4179,2AAEC9C333C953F5,313,UniProtKB/TrEMBL (unreviewed representative),UPI000160D377,H1R124;B5FA49;A0AAV3EUB4;A0A1B9PGH2;B5FA49;A9IAH4;A0A0E1Z1L0,511678,Aliivibrio,Bacteria,Pseudomonadota,True,True,True,False,2AAEC9C333C953F5,0.994875133,0.942373275756836,200
8120,15FA1F4BB98BB395,370,UniProtKB/Swiss-Prot (reviewed representative),UPI000012F01B,Q9PAN0;A0A1L2AC80;Q9PAN0,2371,Xylella fastidiosa,Bacteria,Pseudomonadota,False,True,False,False,15FA1F4BB98BB395,0.647790968,0.9420839548110962,201
4374,E2C0AC89B4AFF065,309,UniProtKB/TrEMBL (unreviewed representative),UPI00005E429E,K0X4J2;A0A1S9JTE8;D6III0;L4MN57;T8IZA5;A0A3T2V0I9;T6KWQ4;T6KZ35;T6EII5;T6G0U1;S1A6Z2;A0A027EA42;T9YNT8;L3U7W0;L3H3S3;G1YJP4;A0A7U9FDY8;A0AAN4H3J5;T6VQ04;L3RX44;A0A029M2L7;A0A0D7GQ53;B2TWJ5;A0A070U4D2;S1MJP4;E7T7C5;T6AHW6;T6AYS2;L3DUP9;T7GQ18;T7RGI6;B7NFU9;T7NB82;A0A6N3QTQ5;S1LG40;A0A1Q8MCF8;A0A070TRQ7;L5HY57;T7YYB9;L3CJF2;T7NCL2;E7SEM8;A0A1Q8PEJ2;I6DF80;L5GKD0;S1CQR5;V0ADA0;L3R481;T6R7G4;T7BJN0;L4XCR9;T7DZR4;T7IBC3;F3W576;T6ST34;L2XSU0;A0AAN4NE63;A0A3U1VUN1;L5ELE2;V0V232;A0A186CND7;I6FFU1;L4CP00;T5SZL2;A0A2K0Q3U1;T7ABN9;I6BFM8;T5VE62;S1KJP6;S0U1V1;A0A1E5HQC5;T6A3X3;A0A1S9JC39;A0A1S9KR68;A0A079CMA4;Q31TY9;L3IJY7;T5PM08;L4XFW9;V0ZWJ2;A0A6N3QW65;B2TWJ5;T7A788;Q31TY9;S1QVK6;U0BN11;D7JI21;L4TH23;L4KHG2;A0A1Q8ND03;S1PPM3;A0A2S8DAA9;V0WU39;T6RAL4;A0A403DZ51;A0A8E0J5A8;T7Y693;A0A2S8DWL5;T8D1U1;A0A074QH06;L3EWW5;T8AFA2;L4IA34;A0A829LVJ7;A0A200MYK3;A0A1W2M545;V0WIG2;L4WF71;T7LMC1;B7NFU9;L4QCU2;A0A6N3RBB4;V0ZKR7;A0A078YJG3;T7JCI5;T8KDQ6;D7XBB3;I4TNA4;L2ZY30;A0A7U8W6Y8;F4UH02;T8IS68;T7C7J7;A0A829J168;T6WNJ0;V4BWE6;S1M4U7;T6YXV7;A0A064RGF8;L2USH7;A0A0G2XFX2;A0A7U9AYM8,543,Enterobacteriaceae,Bacteria,Pseudomonadota,True,True,True,False,E2C0AC89B4AFF065,0.996944368,0.9417805075645448,202
4009,E2C0AC89B4AFF065,309,UniProtKB/TrEMBL (unreviewed representative),UPI00005E429E,K0X4J2;A0A1S9JTE8;D6III0;L4MN57;T8IZA5;A0A3T2V0I9;T6KWQ4;T6KZ35;T6EII5;T6G0U1;S1A6Z2;A0A027EA42;T9YNT8;L3U7W0;L3H3S3;G1YJP4;A0A7U9FDY8;A0AAN4H3J5;T6VQ04;L3RX44;A0A029M2L7;A0A0D7GQ53;B2TWJ5;A0A070U4D2;S1MJP4;E7T7C5;T6AHW6;T6AYS2;L3DUP9;T7GQ18;T7RGI6;B7NFU9;T7NB82;A0A6N3QTQ5;S1LG40;A0A1Q8MCF8;A0A070TRQ7;L5HY57;T7YYB9;L3CJF2;T7NCL2;E7SEM8;A0A1Q8PEJ2;I6DF80;L5GKD0;S1CQR5;V0ADA0;L3R481;T6R7G4;T7BJN0;L4XCR9;T7DZR4;T7IBC3;F3W576;T6ST34;L2XSU0;A0AAN4NE63;A0A3U1VUN1;L5ELE2;V0V232;A0A186CND7;I6FFU1;L4CP00;T5SZL2;A0A2K0Q3U1;T7ABN9;I6BFM8;T5VE62;S1KJP6;S0U1V1;A0A1E5HQC5;T6A3X3;A0A1S9JC39;A0A1S9KR68;A0A079CMA4;Q31TY9;L3IJY7;T5PM08;L4XFW9;V0ZWJ2;A0A6N3QW65;B2TWJ5;T7A788;Q31TY9;S1QVK6;U0BN11;D7JI21;L4TH23;L4KHG2;A0A1Q8ND03;S1PPM3;A0A2S8DAA9;V0WU39;T6RAL4;A0A403DZ51;A0A8E0J5A8;T7Y693;A0A2S8DWL5;T8D1U1;A0A074QH06;L3EWW5;T8AFA2;L4IA34;A0A829LVJ7;A0A200MYK3;A0A1W2M545;V0WIG2;L4WF71;T7LMC1;B7NFU9;L4QCU2;A0A6N3RBB4;V0ZKR7;A0A078YJG3;T7JCI5;T8KDQ6;D7XBB3;I4TNA4;L2ZY30;A0A7U8W6Y8;F4UH02;T8IS68;T7C7J7;A0A829J168;T6WNJ0;V4BWE6;S1M4U7;T6YXV7;A0A064RGF8;L2USH7;A0A0G2XFX2;A0A7U9AYM8,543,Enterobacteriaceae,Bacteria,Pseudomonadota,True,True,True,False,E2C0AC89B4AFF065,0.996944368,0.9417805075645448,202
6203,E2C0AC89B4AFF065,309,UniProtKB/TrEMBL (unreviewed representative),UPI00005E429E,K0X4J2;A0A1S9JTE8;D6III0;L4MN57;T8IZA5;A0A3T2V0I9;T6KWQ4;T6KZ35;T6EII5;T6G0U1;S1A6Z2;A0A027EA42;T9YNT8;L3U7W0;L3H3S3;G1YJP4;A0A7U9FDY8;A0AAN4H3J5;T6VQ04;L3RX44;A0A029M2L7;A0A0D7GQ53;B2TWJ5;A0A070U4D2;S1MJP4;E7T7C5;T6AHW6;T6AYS2;L3DUP9;T7GQ18;T7RGI6;B7NFU9;T7NB82;A0A6N3QTQ5;S1LG40;A0A1Q8MCF8;A0A070TRQ7;L5HY57;T7YYB9;L3CJF2;T7NCL2;E7SEM8;A0A1Q8PEJ2;I6DF80;L5GKD0;S1CQR5;V0ADA0;L3R481;T6R7G4;T7BJN0;L4XCR9;T7DZR4;T7IBC3;F3W576;T6ST34;L2XSU0;A0AAN4NE63;A0A3U1VUN1;L5ELE2;V0V232;A0A186CND7;I6FFU1;L4CP00;T5SZL2;A0A2K0Q3U1;T7ABN9;I6BFM8;T5VE62;S1KJP6;S0U1V1;A0A1E5HQC5;T6A3X3;A0A1S9JC39;A0A1S9KR68;A0A079CMA4;Q31TY9;L3IJY7;T5PM08;L4XFW9;V0ZWJ2;A0A6N3QW65;B2TWJ5;T7A788;Q31TY9;S1QVK6;U0BN11;D7JI21;L4TH23;L4KHG2;A0A1Q8ND03;S1PPM3;A0A2S8DAA9;V0WU39;T6RAL4;A0A403DZ51;A0A8E0J5A8;T7Y693;A0A2S8DWL5;T8D1U1;A0A074QH06;L3EWW5;T8AFA2;L4IA34;A0A829LVJ7;A0A200MYK3;A0A1W2M545;V0WIG2;L4WF71;T7LMC1;B7NFU9;L4QCU2;A0A6N3RBB4;V0ZKR7;A0A078YJG3;T7JCI5;T8KDQ6;D7XBB3;I4TNA4;L2ZY30;A0A7U8W6Y8;F4UH02;T8IS68;T7C7J7;A0A829J168;T6WNJ0;V4BWE6;S1M4U7;T6YXV7;A0A064RGF8;L2USH7;A0A0G2XFX2;A0A7U9AYM8,543,Enterobacteriaceae,Bacteria,Pseudomonadota,True,True,True,False,E2C0AC89B4AFF065,0.996944368,0.9417805075645448,202
